orig1+TLres50,trans1+TLvgg16+Adam,normf1+TLvgg16,mix+lr,mix+lgb,mix+svm,lr9,xgb,svm,knn,avg2,mini2,id
0.399314,0.504730,0.107483,0.635936,0.389325,0.131417,0.149896,0.106383,0.066911,0.183828,0.126754,0.118254,f5b54fb6
0.459595,0.495560,0.132216,0.795893,0.291906,0.335452,0.187793,0.168758,0.086961,0.231945,0.168864,0.175177,6eb4c041
0.555655,0.726762,0.768548,0.916473,0.203385,0.750521,0.735414,0.767060,0.709315,0.835925,0.761929,0.777022,97afdf42
0.289398,0.043997,0.017843,1.000000,0.036484,0.702716,0.054068,0.077787,0.042596,0.122485,0.074234,0.083815,1bb488db
0.102528,0.001682,0.001244,1.000000,0.024159,0.539627,0.032272,0.020950,0.020353,0.072024,0.036400,0.030443,f132e44d
0.618708,0.115272,0.162248,0.996799,0.527909,0.966331,0.324758,0.159259,0.348735,0.351797,0.296137,0.208234,d3c2f140
0.694619,0.820074,0.928301,0.999953,0.868181,0.702320,0.956997,0.958750,0.966933,0.978167,0.965212,0.964276,1756794d
0.000426,0.000928,0.000756,0.000000,0.000441,0.000100,0.006365,0.004900,0.009309,0.001000,0.005394,0.004482,9efcc11f
0.740218,0.603402,0.851430,0.999978,0.861286,0.985474,0.942191,0.986210,0.961869,0.999000,0.972318,0.988324,14c966cf
0.745896,0.337027,0.455742,1.000000,0.906216,0.953885,0.791985,0.779188,0.840463,0.833718,0.811338,0.794615,59cfe4d1
0.026963,0.028035,0.018601,0.999784,0.007375,0.001595,0.016464,0.017671,0.009265,0.063145,0.026636,0.025585,883151f4
0.606216,0.292535,0.565060,0.999999,0.885051,0.962385,0.786357,0.892989,0.818458,0.824147,0.830488,0.876358,34c4c9ff
0.659478,0.756182,0.852608,0.863565,0.615096,0.539082,0.870670,0.811711,0.901591,0.912273,0.874061,0.837701,70b4c2eb
0.699947,0.580435,0.782770,0.999999,0.903854,0.681101,0.904255,0.957393,0.937320,0.979563,0.944633,0.961503,96a337d9
0.758868,0.676829,0.670208,0.927856,0.948308,0.916305,0.933318,0.989149,0.960708,0.999000,0.970544,0.990441,7fe89ffa
0.000000,0.000001,0.000043,0.000001,0.000225,0.000100,0.006336,0.004900,0.009311,0.001000,0.005387,0.004482,057c7a22
0.588796,0.227558,0.197764,0.999923,0.263036,0.991546,0.286765,0.543885,0.288225,0.297210,0.354021,0.481316,451cc057
0.000247,0.000266,0.000159,0.002743,0.004088,0.007090,0.006465,0.004897,0.009285,0.001000,0.005412,0.004478,05076700
0.127547,0.037292,0.009532,0.999891,0.715779,0.975895,0.217094,0.498238,0.198214,0.218375,0.282980,0.426403,dc52f6c1
0.026881,0.043059,0.025488,0.633638,0.079376,0.632791,0.033276,0.012002,0.027230,0.013887,0.021599,0.013408,b03a59f9
0.761546,0.728670,0.771352,0.999994,0.874808,0.960373,0.950237,0.986760,0.969105,0.999000,0.976276,0.989228,129ed4b0
0.997745,0.990296,0.996532,0.998217,0.998705,0.998380,0.990104,0.994460,0.982545,0.999000,0.991527,0.995898,fb611563
0.696107,0.609432,0.850222,0.999998,0.513762,0.976217,0.883598,0.973355,0.916661,0.953742,0.931839,0.967215,ac32e6f1
0.546572,0.459997,0.747824,0.999983,0.920609,0.938903,0.890573,0.959696,0.909361,0.985555,0.936296,0.962432,c05c5ab0
0.062897,0.019298,0.061954,1.000000,0.820339,0.873192,0.233772,0.472061,0.193254,0.206814,0.276475,0.404356,3163d5ed
0.791591,0.433614,0.474492,1.000000,0.420119,0.767854,0.601338,0.737817,0.663506,0.678183,0.670211,0.722695,02096ca4
0.011756,0.000942,0.009560,0.985666,0.877210,0.644475,0.170351,0.313962,0.133010,0.190352,0.201919,0.279064,e92496c0
0.993236,0.981498,0.991801,0.972011,0.995593,0.965170,0.989007,0.994480,0.982798,0.999000,0.991321,0.995930,1a9e2c50
0.797874,0.930694,0.805820,0.951970,0.892086,0.987244,0.973213,0.988485,0.978200,0.999000,0.984725,0.991137,0864e334
0.565455,0.392223,0.459298,0.999977,0.915525,0.797970,0.757092,0.684342,0.782348,0.825205,0.762247,0.718206,d976faeb
0.163673,0.013131,0.008055,0.999993,0.320222,0.713316,0.077929,0.167183,0.050421,0.134852,0.107596,0.153441,1d7b342f
0.000048,0.000021,0.000207,0.000001,0.001059,0.000100,0.006349,0.004900,0.009310,0.001000,0.005390,0.004482,281bc1ea
0.500595,0.532390,0.660224,0.999972,0.759270,0.982365,0.854461,0.957861,0.880014,0.958495,0.912708,0.954024,bea9f0cf
0.000000,0.000000,0.000070,0.000000,0.000214,0.000100,0.006336,0.004900,0.009311,0.001000,0.005387,0.004482,f4afa0e6
0.508871,0.082415,0.761602,1.000000,0.464041,0.959137,0.562475,0.683146,0.548382,0.628858,0.605715,0.664819,e1b5ef69
0.058768,0.010554,0.023534,0.999996,0.134447,0.860064,0.062188,0.135292,0.058310,0.131206,0.096749,0.129473,b50539fd
0.721034,0.701660,0.853972,0.999998,0.795683,0.255311,0.873614,0.939620,0.856378,0.868136,0.884437,0.921969,2a8c9c15
0.982711,0.954860,0.989008,0.761114,0.986177,0.407461,0.970557,0.978718,0.958695,0.946699,0.963667,0.972777,157ebb0c
0.003273,0.004832,0.001712,0.110754,0.017096,0.013606,0.007416,0.009355,0.009252,0.015033,0.010264,0.010418,247d3614
0.186817,0.056585,0.026396,0.942471,0.242941,0.047071,0.033285,0.225424,0.012498,0.082460,0.088417,0.184619,0c6cc0cb
0.029295,0.004072,0.008415,0.001096,0.018033,0.245709,0.009538,0.005374,0.010489,0.004469,0.007468,0.005562,aae88d39
0.021595,0.044526,0.008780,0.000111,0.014027,0.014696,0.007696,0.018125,0.009259,0.020666,0.013937,0.018019,0c77b464
0.138274,0.020883,0.224952,0.999970,0.350573,0.002640,0.055113,0.346332,0.017396,0.102341,0.130296,0.278987,963cf5ea
0.742221,0.861633,0.573166,0.744386,0.972240,0.846345,0.935964,0.973713,0.960827,0.975212,0.961429,0.974489,1b371d8b
0.044701,0.001513,0.007388,0.000550,0.081080,0.028123,0.008222,0.013106,0.009359,0.080548,0.027809,0.025419,225bc00f
0.058391,0.001286,0.001206,0.995201,0.237780,0.843445,0.068990,0.273011,0.060581,0.146346,0.137232,0.235340,bc0a4eec
0.680849,0.410135,0.485872,0.999951,0.955016,0.999900,0.843707,0.922530,0.874564,0.922257,0.890764,0.920512,1099782e
0.946846,0.988706,0.995328,0.984816,0.968586,0.949274,0.988066,0.992391,0.982877,0.999000,0.990583,0.994375,a18feadd
0.395385,0.104443,0.030104,1.000000,0.604446,0.988906,0.258744,0.521099,0.249075,0.277818,0.326684,0.458014,ad7f4932
0.785306,0.455957,0.545297,0.857311,0.580180,0.765289,0.695854,0.783759,0.801145,0.751087,0.757961,0.779972,5f8f831e
0.139420,0.010740,0.007988,0.999750,0.018370,0.969778,0.059049,0.037960,0.078606,0.153817,0.082358,0.062345,b5167c35
0.301693,0.214898,0.378282,1.000000,0.668240,0.885226,0.473290,0.679427,0.385051,0.391538,0.482326,0.606740,0230b06d
0.019728,0.004572,0.001205,0.995565,0.727807,0.964393,0.187444,0.442234,0.177831,0.200118,0.251907,0.379774,f8d7f7ba
0.374110,0.015070,0.128971,1.000000,0.214572,0.132347,0.047963,0.118324,0.018437,0.093829,0.069638,0.107122,08bd1053
0.000104,0.000125,0.000051,0.763976,0.009464,0.529708,0.023469,0.005813,0.019134,0.046345,0.023690,0.014272,58e4dc8c
0.743445,0.571208,0.974398,1.000000,0.702310,0.989534,0.933756,0.969591,0.951752,0.976419,0.957879,0.971015,4793ce8e
0.000000,0.000000,0.000041,0.000210,0.001916,0.000970,0.006366,0.004900,0.009307,0.001000,0.005393,0.004482,304caab4
0.475503,0.254382,0.733209,0.999997,0.712596,0.948411,0.745166,0.882674,0.751406,0.803193,0.795610,0.860179,f2ee6d7f
0.785624,0.478161,0.562616,1.000000,0.376244,0.557146,0.584949,0.774397,0.604062,0.732802,0.674052,0.756136,e1f9c0e4
0.581756,0.225708,0.774831,1.000000,0.029539,0.048229,0.204895,0.068054,0.124394,0.271403,0.167187,0.109834,8e40401c
0.487053,0.316940,0.277679,0.999987,0.870596,0.888827,0.625187,0.675196,0.610162,0.562156,0.618175,0.650680,5d9eaba2
0.370080,0.050086,0.049288,0.999990,0.761322,0.997612,0.302967,0.475475,0.297869,0.286103,0.340604,0.428795,55e7562c
0.004640,0.001199,0.000946,0.000126,0.012079,0.032556,0.006830,0.005407,0.009220,0.001000,0.005614,0.004855,9da6cb4b
0.017727,0.000076,0.001680,0.999948,0.004873,0.366767,0.023194,0.017824,0.012860,0.058642,0.028130,0.025107,c3c1c8ec
0.222976,0.073179,0.037136,0.999844,0.907369,0.886967,0.315465,0.511322,0.272863,0.235232,0.333721,0.444406,3b38698e
0.445156,0.113486,0.131565,0.962952,0.030008,0.943392,0.116186,0.149804,0.124198,0.209617,0.149951,0.159400,6c9eb909
0.179553,0.103785,0.803481,0.999963,0.037730,0.004655,0.124447,0.160743,0.060927,0.141134,0.121813,0.150515,482a3d1d
0.653633,0.521952,0.876788,0.999749,0.602858,0.980299,0.882368,0.889949,0.914004,0.972012,0.914583,0.908118,0e9918f0
0.001531,0.000034,0.000487,0.652099,0.001176,0.174265,0.013373,0.004899,0.009716,0.041251,0.017310,0.011999,ef894fd2
0.998949,0.998243,0.998740,0.993530,0.998472,0.959694,0.989822,0.994674,0.982702,0.999000,0.991550,0.996068,4b82e7f7
0.012028,0.007417,0.011106,0.004023,0.200903,0.092080,0.011364,0.011444,0.010488,0.033481,0.016694,0.015496,b9cdd7fb
0.395587,0.059830,0.047106,0.983448,0.036250,0.546838,0.052758,0.063543,0.033678,0.085086,0.058766,0.065605,94a496f4
0.804292,0.613066,0.859280,1.000000,0.591312,0.381641,0.824622,0.881191,0.842847,0.884108,0.858192,0.880364,995eacae
0.984243,0.901036,0.879554,0.989302,0.992241,0.970156,0.983077,0.985607,0.982141,0.959962,0.977697,0.981991,41b02e58
0.276852,0.060033,0.072328,0.999968,0.913169,0.964468,0.361137,0.549090,0.329084,0.268795,0.377026,0.482703,69f04617
0.979139,0.994856,0.998093,0.997807,0.999721,0.999900,0.990120,0.994672,0.982589,0.999000,0.991595,0.996059,c889a03c
0.990237,0.999034,0.997417,0.996581,0.997116,0.999477,0.990238,0.994672,0.982540,0.999000,0.991612,0.996056,91f98acf
0.888213,0.850915,0.754415,0.997181,0.997808,0.990957,0.974045,0.990946,0.978317,0.999000,0.985577,0.992984,9135c19f
0.000070,0.001898,0.100704,0.000001,0.001695,0.000100,0.007940,0.004900,0.009520,0.001000,0.005840,0.004496,1f0e9c09
0.024780,0.011834,0.004421,0.818325,0.009156,0.736773,0.033936,0.005958,0.036428,0.048144,0.031116,0.015895,260d6e8e
0.003706,0.014256,0.007316,0.006413,0.011721,0.024713,0.007103,0.012136,0.009224,0.001000,0.007366,0.009882,46334397
0.334946,0.053443,0.042996,0.999993,0.642762,0.757038,0.193425,0.294457,0.147646,0.196158,0.207922,0.266569,f34ddf31
0.904289,0.643396,0.784598,0.806033,0.934664,0.871667,0.939920,0.970025,0.969444,0.999000,0.969597,0.976748,4d6177d7
0.627045,0.447213,0.624250,0.999998,0.822562,0.539182,0.760366,0.813229,0.787841,0.884296,0.811433,0.825872,76a57270
0.209111,0.001036,0.004666,1.000000,0.045622,0.434773,0.032323,0.058775,0.017210,0.075826,0.046034,0.059197,217b8cea
0.034402,0.000853,0.001175,0.590883,0.006606,0.021692,0.010936,0.005250,0.009220,0.018249,0.010914,0.007947,9a45a566
0.000001,0.000000,0.000146,0.000095,0.000063,0.000100,0.006336,0.004900,0.009312,0.001000,0.005387,0.004482,1b55c75e
0.995013,0.998833,0.998658,0.744871,0.449576,0.801198,0.953953,0.942317,0.953728,0.912349,0.940587,0.938850,7bd92ec6
0.574620,0.678679,0.751342,0.999984,0.977066,0.930444,0.941750,0.987333,0.952600,0.999000,0.970171,0.988531,6c409f41
0.322896,0.115650,0.303289,1.000000,0.902349,0.886580,0.496608,0.706219,0.429574,0.423058,0.513865,0.635659,df3e48eb
0.020450,0.001234,0.000952,0.000002,0.005393,0.001146,0.006560,0.005411,0.009274,0.001000,0.005561,0.004861,62723e57
0.047579,0.009074,0.001985,0.999988,0.010831,0.034385,0.016182,0.019094,0.009208,0.064650,0.027284,0.026924,b8e627bf
0.335367,0.194573,0.238448,0.999967,0.643178,0.997259,0.416429,0.653951,0.361332,0.361520,0.448308,0.580503,86bb5d85
0.068868,0.028196,0.008085,0.039443,0.002580,0.006658,0.007670,0.019105,0.009310,0.049520,0.021401,0.024124,77e5034c
0.514775,0.552483,0.566688,1.000000,0.925182,0.737385,0.840493,0.952460,0.860785,0.958585,0.903081,0.948695,607079e5
0.007968,0.000826,0.000366,0.067253,0.004845,0.002056,0.006826,0.005387,0.009286,0.001000,0.005625,0.004844,96879fb4
0.383995,0.603070,0.584009,0.580300,0.578128,0.377946,0.547255,0.770024,0.469260,0.652098,0.609659,0.728658,6afe606d
0.989302,0.963216,0.990028,0.899190,0.909483,0.900240,0.984109,0.990482,0.982414,0.999000,0.989001,0.992917,4129802f
0.579042,0.766252,0.766414,0.999277,0.139645,0.968618,0.793320,0.929236,0.754396,0.843710,0.830166,0.902711,a42300ef
0.990382,0.972141,0.989481,0.997338,0.964594,0.994137,0.988588,0.992456,0.982668,0.971538,0.983812,0.989298,1af842f5
0.994488,0.990805,0.985882,0.700271,0.796552,0.164039,0.943914,0.906287,0.901163,0.920605,0.917992,0.909883,3fe57d78
0.995490,0.987858,0.997195,0.806370,0.997811,0.838725,0.985762,0.994154,0.982224,0.999000,0.990285,0.995647,f4e60ed5
0.632278,0.346866,0.354270,0.799665,0.064183,0.947553,0.296797,0.226223,0.323441,0.409941,0.314101,0.267360,68c8337b
0.357787,0.239400,0.249160,0.999995,0.941692,0.995611,0.605349,0.723297,0.547118,0.534728,0.602623,0.677214,914ed5b5
0.828432,0.842458,0.954464,1.000000,0.814684,0.954373,0.972156,0.980636,0.978108,0.994318,0.981305,0.984396,a6bb5987
0.329754,0.153132,0.039574,0.999922,0.927631,0.966927,0.417697,0.609188,0.376696,0.357865,0.440361,0.547426,c781c439
0.473542,0.260906,0.099641,1.000000,0.830592,0.996922,0.507807,0.560726,0.484430,0.472648,0.506403,0.539925,47a1a25e
0.990344,0.973931,0.995314,0.797785,0.830857,0.955634,0.981865,0.991903,0.981325,0.999000,0.988523,0.993904,80ea0713
0.265002,0.013876,0.021259,0.999996,0.865508,0.994006,0.296148,0.486428,0.288031,0.249301,0.329977,0.429459,a9d001bc
0.319872,0.050003,0.040900,0.999994,0.875719,0.999067,0.341140,0.538236,0.326901,0.283352,0.372407,0.477154,f94d098a
0.035257,0.007215,0.001608,0.988268,0.341236,0.618021,0.063019,0.155664,0.035698,0.090871,0.086313,0.135646,3e230e0e
0.031425,0.000017,0.001026,0.901681,0.001261,0.082783,0.014980,0.006299,0.009232,0.059824,0.022584,0.016468,24afa485
0.535639,0.043575,0.100738,0.998967,0.295789,0.960025,0.168158,0.346288,0.183138,0.223578,0.230291,0.312817,bc37db7f
0.005781,0.001787,0.001814,0.000737,0.003068,0.000980,0.006469,0.004900,0.009292,0.001000,0.005415,0.004481,83f99e4d
0.270771,0.012452,0.015645,0.011727,0.001627,0.025240,0.008970,0.008942,0.011313,0.025392,0.013654,0.012178,1a8d86f7
0.938373,0.783287,0.662835,0.996643,0.989732,0.994240,0.964075,0.991663,0.972988,0.999000,0.981932,0.993156,38136419
0.692518,0.512981,0.552968,0.999973,0.735143,0.999900,0.837673,0.937554,0.891021,0.934225,0.900118,0.935086,d393e637
0.879438,0.977709,0.898492,0.991269,0.934346,0.868701,0.981099,0.987792,0.981650,0.999000,0.987385,0.990855,36902570
0.994046,0.991842,0.996944,0.985822,0.994535,0.981375,0.989715,0.994651,0.982675,0.999000,0.991510,0.996049,327f7b25
0.293678,0.132044,0.028490,0.999929,0.764621,0.992588,0.322483,0.588787,0.290778,0.286175,0.372056,0.512984,3f8543c6
0.626968,0.441513,0.449245,0.783926,0.742235,0.936205,0.719004,0.833605,0.804419,0.758289,0.778829,0.818777,a0d42a70
0.688378,0.601984,0.730004,0.893258,0.191590,0.072472,0.458105,0.535100,0.327952,0.565541,0.471674,0.527396,e07ba430
0.523481,0.180066,0.212341,1.000000,0.402958,0.929258,0.299786,0.625842,0.274987,0.296322,0.374234,0.541481,c6e53803
0.366242,0.130951,0.150407,0.999943,0.811417,0.983890,0.417991,0.709874,0.381845,0.354143,0.465963,0.622310,fec4dad8
0.564385,0.210912,0.209050,1.000000,0.590892,0.473382,0.279001,0.510349,0.185404,0.285156,0.314978,0.447006,933fc5ba
0.977764,0.979786,0.997112,0.976625,0.966665,0.874207,0.986854,0.990681,0.982621,0.999000,0.989789,0.993080,c27eda4e
0.003150,0.004544,0.006569,0.003061,0.006078,0.013031,0.006721,0.004897,0.009253,0.001000,0.005468,0.004476,9b94d2c2
0.590247,0.172766,0.455408,1.000000,0.288141,0.903680,0.366693,0.724369,0.353960,0.450191,0.473803,0.649112,a2dbdb31
0.316276,0.284362,0.154326,0.988772,0.201935,0.727876,0.170438,0.085517,0.087934,0.215285,0.139794,0.109951,816258dd
0.204813,0.056538,0.015228,0.999999,0.260274,0.954624,0.107640,0.204296,0.099805,0.204621,0.154090,0.197520,81f11218
0.597720,0.239439,0.222199,0.999999,0.735467,0.592131,0.408932,0.408251,0.360002,0.369737,0.386730,0.398371,c4bd9d04
0.242228,0.037719,0.195198,1.000000,0.956907,0.612150,0.319901,0.436640,0.234153,0.293347,0.321010,0.396784,c6ce9bf9
0.081560,0.000291,0.005266,0.958027,0.057598,0.828233,0.047716,0.061508,0.050527,0.104752,0.066126,0.068893,a7b3cc29
0.648644,0.681336,0.955792,0.999996,0.817293,0.572765,0.923865,0.955041,0.936679,0.965226,0.945203,0.957034,527870bf
0.992598,0.997288,0.998054,0.997688,0.998821,0.989190,0.990144,0.994666,0.982603,0.999000,0.991603,0.996056,9af26068
0.993724,0.986965,0.995007,0.983830,0.999475,0.980547,0.989623,0.994674,0.982696,0.999000,0.991498,0.996068,0b591e70
0.061329,0.198487,0.232623,0.024820,0.055580,0.120013,0.023817,0.027354,0.013213,0.020191,0.021144,0.025095,2b1e57c5
0.727405,0.811439,0.826166,0.380470,0.098212,0.703540,0.690781,0.477121,0.747080,0.611456,0.631610,0.521202,194db786
0.998159,0.997707,0.997028,0.999087,0.995689,0.998364,0.990244,0.994458,0.982518,0.999000,0.991555,0.995894,e09ba644
0.991307,0.995343,0.993961,0.996405,0.998546,0.994863,0.990054,0.994673,0.982597,0.999000,0.991581,0.996060,fa2ed3e5
0.535651,0.375589,0.393938,1.000000,0.055116,0.997986,0.358583,0.484390,0.329719,0.431278,0.400993,0.464644,1ba92726
0.000024,0.000004,0.000274,0.000001,0.001337,0.001069,0.006362,0.004900,0.009307,0.001000,0.005392,0.004482,8c8f45b4
0.005643,0.000015,0.000379,0.989861,0.005574,0.020109,0.014688,0.017783,0.009243,0.062015,0.025932,0.025457,f8889f44
0.100545,0.016999,0.004314,0.999854,0.493662,0.448100,0.075020,0.367579,0.034353,0.101926,0.144719,0.295940,598e255b
0.662536,0.464961,0.177239,0.999927,0.982127,0.999900,0.766758,0.876594,0.767171,0.753575,0.791025,0.847478,45f1aa7a
0.005812,0.000034,0.000311,0.077531,0.003854,0.007022,0.006884,0.005383,0.009276,0.001000,0.005636,0.004840,022956a3
0.850377,0.799241,0.889002,0.999999,0.901939,0.963412,0.971226,0.987304,0.978803,0.994503,0.982959,0.989459,d406064d
0.008395,0.000010,0.000297,0.204750,0.008967,0.153884,0.009311,0.005147,0.009551,0.018211,0.010555,0.007886,76617947
0.544101,0.258782,0.153814,0.999924,0.954604,0.998513,0.614099,0.785098,0.599702,0.559347,0.639562,0.731555,d0e5dccb
0.028928,0.004145,0.024672,0.186367,0.044530,0.363819,0.014044,0.012093,0.012914,0.021611,0.015166,0.013937,33271da6
0.748342,0.761882,0.836058,0.837297,0.921852,0.968539,0.958436,0.986728,0.973826,0.999000,0.979498,0.989526,0840e2b1
0.947115,0.957389,0.950072,0.963932,0.899930,0.964434,0.983724,0.984476,0.982416,0.979024,0.982410,0.984712,521a9f4d
0.704708,0.123825,0.575997,1.000000,0.702232,0.985990,0.657004,0.834006,0.708439,0.718299,0.729437,0.805090,7286b1dc
0.065149,0.002485,0.000475,0.999518,0.252306,0.996994,0.086574,0.295234,0.095956,0.169215,0.161745,0.258611,5b6acc2d
0.021377,0.000197,0.003487,0.000407,0.016513,0.028469,0.006979,0.005156,0.009206,0.001000,0.005585,0.004666,e034cd34
0.200449,0.054265,0.087948,1.000000,0.855927,0.994797,0.332961,0.526776,0.295686,0.252794,0.352054,0.460777,46577660
0.684361,0.588163,0.699734,1.000000,0.766248,0.992337,0.899353,0.984195,0.936807,0.978204,0.949640,0.981240,bb4d6f24
0.782991,0.680694,0.774976,0.999998,0.918670,0.990834,0.952004,0.986739,0.968766,0.999000,0.976627,0.989190,bfc7a3f2
0.027796,0.010980,0.029387,0.099795,0.010941,0.041332,0.008282,0.005387,0.009191,0.036871,0.014933,0.011513,abc66be8
0.998953,0.998311,0.999309,0.986440,0.999543,0.999114,0.990302,0.993994,0.982487,0.999000,0.991446,0.995546,3627189f
0.013401,0.005499,0.005377,1.000000,0.315732,0.610998,0.059241,0.199742,0.033104,0.090115,0.095551,0.168261,e49a77f6
0.360576,0.074436,0.209488,0.999999,0.483405,0.432178,0.149585,0.383356,0.063360,0.141674,0.184494,0.317102,a209d7ee
0.861584,0.956337,0.976982,0.741547,0.824091,0.740997,0.969419,0.964351,0.977210,0.846541,0.939380,0.944667,dee69cf6
0.348098,0.066419,0.011752,0.993443,0.351455,0.896346,0.133116,0.364659,0.117727,0.210652,0.206539,0.319677,9a6261a0
0.006195,0.000001,0.001315,0.999453,0.011144,0.005334,0.014738,0.017783,0.009274,0.062198,0.025998,0.025493,a8e444c6
0.997012,0.992852,0.998033,0.999181,0.999718,0.999478,0.990233,0.994460,0.982522,0.999000,0.991554,0.995896,a6a66a28
0.013442,0.003707,0.002324,0.003286,0.004141,0.014523,0.006693,0.005146,0.009241,0.001000,0.005520,0.004661,db7022ff
0.485823,0.585706,0.517368,0.999396,0.650783,0.977923,0.794799,0.966810,0.815794,0.866258,0.860915,0.939167,0dfb45d9
0.001029,0.000082,0.000851,0.005350,0.029644,0.004251,0.006813,0.005395,0.009291,0.001000,0.005625,0.004850,81c983aa
0.992283,0.984702,0.992025,0.990663,0.989381,0.996859,0.989541,0.994612,0.982631,0.999000,0.991446,0.996017,a98fb5e1
0.043512,0.001834,0.001012,0.207931,0.010642,0.174962,0.009978,0.005975,0.009715,0.020028,0.011424,0.008854,99e004d7
0.029142,0.008461,0.037938,0.998284,0.267495,0.166154,0.033978,0.218682,0.012257,0.097285,0.090551,0.182324,d16e5fbb
0.500352,0.101476,0.094716,0.999998,0.649004,0.994712,0.325613,0.514333,0.331661,0.345038,0.379161,0.471099,3c352f9e
0.209732,0.061818,0.037091,0.999982,0.563031,0.963675,0.194619,0.510634,0.168787,0.245770,0.279952,0.438756,12202699
0.283300,0.263508,0.265896,0.233646,0.296234,0.706197,0.135100,0.029387,0.107803,0.070678,0.085742,0.042460,86af0236
0.814873,0.943695,0.982799,0.946867,0.910205,0.890017,0.980705,0.989154,0.980892,0.999000,0.987438,0.991821,f3703e6f
