orig1+TLres50,trans1+TLvgg16+Adam,normf1+TLvgg16,mix+lr,mix+lgb,mix+svm,is_iceberg,lr9,xgb,svm,knn,avg2,mini2,id
0.999257,0.999370,0.998261,0.997459,0.999434,0.993264,1,0.991480,0.995597,0.983381,0.999000,0.992364,0.996804,4a1c2a02
0.079480,0.238506,0.042087,0.303141,0.129938,0.414068,0,0.044448,0.016731,0.024722,0.060394,0.036574,0.025425,74a7b35f
0.024588,0.157771,0.205404,0.061642,0.023830,0.007745,0,0.016287,0.012525,0.011360,0.001000,0.010293,0.010319,832a5d0c
0.000000,0.000000,0.000193,0.000000,0.000137,0.000100,0,0.008155,0.001212,0.011893,0.001000,0.005565,0.001903,fd228ba0
0.993669,0.995287,0.999668,0.998608,0.996374,0.999900,1,0.988808,0.993122,0.980647,0.999000,0.990394,0.994769,0c954027
0.999057,0.997336,0.997835,0.999954,0.999559,0.990011,1,0.990036,0.992942,0.982196,0.999000,0.991044,0.994740,a2f6ae55
0.000001,0.000000,0.000033,0.000027,0.000088,0.000100,0,0.006658,0.006825,0.010184,0.001000,0.006167,0.005980,65a8e79e
0.929806,0.397548,0.682625,0.880995,0.936516,0.937634,1,0.893330,0.941556,0.934085,0.999000,0.941993,0.953067,4cb1ed34
0.971512,0.887482,0.850567,0.923955,0.771379,0.843529,1,0.962520,0.960049,0.976120,0.950615,0.962326,0.960746,33f313c3
0.990938,0.999902,0.994925,0.998238,0.988124,0.978026,1,0.989909,0.991209,0.983137,0.999000,0.990814,0.993509,c53a1583
0.000019,0.000320,0.020981,0.015562,0.001101,0.010441,0,0.008836,0.001198,0.011846,0.001000,0.005720,0.001889,b9da7ff1
0.937080,0.675749,0.841620,0.970181,0.979816,0.910030,1,0.964377,0.991751,0.976126,0.999000,0.982814,0.993436,076d3642
0.000000,0.000000,0.000009,0.000037,0.003311,0.000100,0,0.006698,0.006825,0.010180,0.001000,0.006176,0.005979,b7969c68
0.000013,0.000012,0.008759,0.000001,0.000028,0.000100,0,0.008330,0.001212,0.011885,0.001000,0.005607,0.001902,3bc5d385
0.798644,0.960127,0.987831,0.996578,0.993197,0.990762,1,0.982882,0.993122,0.979249,0.999000,0.988563,0.994673,6dfd6633
0.152130,0.015502,0.100758,0.003806,0.001076,0.007789,0,0.012060,0.002572,0.012825,0.044682,0.018035,0.011111,f575fc15
0.000563,0.000000,0.000081,0.000021,0.008907,0.000562,0,0.004413,0.003878,0.006217,0.001000,0.003877,0.003507,fbeebbbb
0.050867,0.110981,0.043263,0.002936,0.001608,0.165669,0,0.012100,0.007419,0.009742,0.001000,0.007565,0.006393,f84a5fc5
0.000000,0.000000,0.000085,0.005963,0.000032,0.001101,0,0.008202,0.001212,0.011889,0.001000,0.005576,0.001902,92b72c29
0.000111,0.000000,0.000429,0.000002,0.000178,0.000100,0,0.008161,0.001212,0.011892,0.001000,0.005566,0.001903,54523e81
0.044925,0.016020,0.033069,0.005055,0.001491,0.026348,0,0.009814,0.003511,0.011792,0.001000,0.006529,0.003613,54cc4bbe
0.975397,0.866992,0.858706,0.982450,0.984524,0.886965,1,0.977479,0.987430,0.981583,0.999000,0.986373,0.990580,0f7ef121
0.999467,0.997447,0.998651,0.986748,0.994770,0.997202,1,0.990384,0.998491,0.983445,0.999000,0.992830,0.998971,89cd23a8
0.996801,0.990619,0.997879,0.962622,0.999730,0.958726,1,0.989608,0.998519,0.983657,0.999000,0.992696,0.999006,0615d2f8
0.000000,0.000002,0.000002,0.000012,0.000705,0.000238,0,0.006422,0.006200,0.008990,0.001000,0.005653,0.005431,892d81f6
0.179858,0.082853,0.049716,0.136673,0.521953,0.296662,0,0.046492,0.050969,0.032328,0.001000,0.032697,0.040471,a68bcde2
0.955627,0.974939,0.960879,0.901137,0.977494,0.878299,1,0.984895,0.972869,0.982386,0.999000,0.984788,0.979756,20e53553
0.751123,0.716590,0.705483,0.655559,0.901599,0.609966,1,0.890995,0.914029,0.939952,0.935440,0.920104,0.921073,72da83eb
0.985217,0.984359,0.995540,0.999566,0.999575,0.999900,1,0.989630,0.992942,0.982247,0.999000,0.990955,0.994743,d0e8d1b5
0.999087,0.999969,0.999750,0.998396,0.997920,0.978418,1,0.990260,0.993125,0.983066,0.999000,0.991363,0.994936,356f8d3a
0.000033,0.000183,0.000006,0.000050,0.001718,0.002511,0,0.006457,0.006200,0.008981,0.001000,0.005659,0.005431,95e55acb
0.004124,0.040706,0.038373,0.049624,0.029354,0.010566,0,0.008392,0.007922,0.009255,0.001000,0.006642,0.006736,60227188
0.978852,0.951334,0.916673,0.983988,0.998549,0.994769,1,0.985334,0.983563,0.980837,0.953006,0.975685,0.979081,7fc2ed42
0.058750,0.149067,0.036578,0.552218,0.460602,0.875344,0,0.097360,0.059762,0.101376,0.077149,0.083912,0.065920,0d33dfaf
0.992500,0.999095,0.987708,0.999938,0.992923,0.999900,1,0.991200,0.995041,0.983424,0.999000,0.992166,0.996392,a4dc6d9c
0.994942,0.972477,0.978369,0.991924,0.995714,0.999900,1,0.989356,0.998109,0.983543,0.963997,0.983751,0.992178,8a4259a3
0.898075,0.999622,0.997375,0.989588,0.995128,0.994634,1,0.989666,0.993125,0.982922,0.999000,0.991178,0.994926,707b3866
0.748743,0.873428,0.708319,0.993586,0.974966,0.992045,1,0.969994,0.986882,0.974327,0.999000,0.982551,0.989676,c084b83d
0.816875,0.097339,0.364078,0.760673,0.499334,0.816247,0,0.343421,0.450653,0.432699,0.541737,0.442128,0.467016,c88fb497
0.562972,0.884163,0.825815,0.918708,0.987479,0.938558,1,0.970880,0.991741,0.968020,0.999000,0.982410,0.992876,944e1ee2
0.912968,0.870035,0.868992,0.793587,0.980505,0.797367,1,0.970920,0.861309,0.979489,0.923178,0.933724,0.882098,6e9d5935
0.001763,0.000087,0.002577,0.000070,0.000731,0.000100,0,0.008224,0.001212,0.011885,0.001000,0.005580,0.001902,30911a15
0.790165,0.747742,0.700786,0.894903,0.953005,0.959637,1,0.952206,0.979912,0.970908,0.999000,0.975507,0.984235,2dfb666c
0.959437,0.974165,0.995678,0.987929,0.985405,0.977936,1,0.990032,0.987975,0.983741,0.999000,0.990187,0.991134,9d0b55d0
0.990634,0.937476,0.915698,0.996178,0.999082,0.977716,1,0.986329,0.990365,0.983040,0.999000,0.989684,0.992872,025f1df9
0.000048,0.000000,0.000058,0.000000,0.000102,0.000100,0,0.006659,0.006825,0.010184,0.001000,0.006167,0.005980,18ec6625
0.703681,0.501789,0.605795,0.806407,0.987499,0.793877,1,0.868880,0.955590,0.921543,0.926350,0.918091,0.949177,29039eaa
0.144524,0.178986,0.104409,0.292959,0.248954,0.299777,0,0.032770,0.013526,0.013257,0.027712,0.021816,0.016167,9eeec033
0.120926,0.244012,0.296352,0.014618,0.005713,0.068899,0,0.025204,0.025230,0.015645,0.001000,0.016770,0.020103,4712eece
0.993909,0.997707,0.997477,0.995564,0.999281,0.986680,1,0.989915,0.992942,0.982248,0.999000,0.991026,0.994743,83b85acf
0.995862,0.999103,0.997204,0.985297,0.999261,0.988741,1,0.990288,0.993125,0.983044,0.999000,0.991364,0.994934,79b62cbe
0.955257,0.545732,0.813174,0.875388,0.966822,0.967755,1,0.947983,0.990752,0.967034,0.999000,0.976192,0.992070,88b5b1aa
0.000001,0.000398,0.000251,0.006079,0.000371,0.005530,0,0.006195,0.006383,0.009248,0.001000,0.005706,0.005586,94dbd8f7
0.792556,0.941979,0.912437,0.956749,0.998642,0.983465,1,0.979481,0.987487,0.978935,0.999000,0.986226,0.990442,72c46573
0.000042,0.000074,0.000860,0.000020,0.000332,0.000667,0,0.006430,0.006200,0.008987,0.001000,0.005654,0.005431,527bc702
0.511393,0.826175,0.730816,0.071827,0.072889,0.207333,1,0.336077,0.235269,0.332396,0.299823,0.300891,0.254238,ff3e8685
0.986016,0.878983,0.903482,0.981908,0.999265,0.999900,1,0.984242,0.992679,0.982409,0.999000,0.989583,0.994558,a678fd9c
0.866731,0.838234,0.911665,0.416213,0.583884,0.483138,1,0.869237,0.861226,0.926131,0.862045,0.879660,0.867021,ff9db753
0.000026,0.000155,0.000860,0.000011,0.004748,0.010047,0,0.006563,0.006200,0.008955,0.001000,0.005680,0.005429,4b5591fe
0.167726,0.428790,0.144255,0.611312,0.517709,0.113984,0,0.136516,0.251546,0.050928,0.183779,0.155692,0.225610,a6bcfae8
0.999830,0.996060,0.998047,0.985875,0.997107,0.957500,1,0.989539,0.992942,0.982355,0.999000,0.990959,0.994751,a8ad190c
0.003244,0.000000,0.002043,0.000884,0.003409,0.012924,0,0.004484,0.003878,0.006193,0.001000,0.003889,0.003506,ffead436
0.000001,0.000001,0.000414,0.001574,0.000233,0.008672,0,0.006774,0.006825,0.010156,0.001000,0.006189,0.005978,c1bf693f
0.001916,0.020894,0.101567,0.120860,0.007182,0.011781,0,0.009431,0.013644,0.009447,0.001000,0.008380,0.011024,4ae3bbc4
0.949779,0.942908,0.954160,0.856705,0.998917,0.969469,1,0.985662,0.994344,0.983712,0.999000,0.990680,0.995891,df643161
0.919294,0.961597,0.971212,0.928524,0.997460,0.847276,1,0.982534,0.986349,0.980489,0.999000,0.987093,0.989698,249dac4a
0.978012,0.814159,0.913504,0.877375,0.958559,0.955632,1,0.977393,0.990531,0.981464,0.999000,0.987097,0.992889,b237b4fd
0.999677,0.999871,0.997262,0.997778,0.998936,0.986156,1,0.990358,0.993125,0.983036,0.999000,0.991380,0.994934,d5eb62bf
0.000152,0.000021,0.000163,0.000072,0.000458,0.000399,0,0.004340,0.004002,0.006223,0.001000,0.003891,0.003600,f646fdee
0.623740,0.765967,0.586018,0.547472,0.421485,0.570034,1,0.650961,0.838117,0.729619,0.713968,0.733166,0.808800,9de164df
0.000135,0.000000,0.000011,0.001293,0.000185,0.000139,0,0.006665,0.006825,0.010183,0.001000,0.006168,0.005980,61939c43
0.006807,0.015438,0.040400,0.051219,0.026899,0.074555,0,0.006218,0.005047,0.006204,0.001000,0.004617,0.004380,779308ce
0.972888,0.926261,0.855658,0.993984,0.998020,0.991712,1,0.982691,0.989039,0.980182,0.956064,0.976994,0.983696,a1766f00
0.997522,0.990729,0.997408,0.882010,0.996415,0.838706,1,0.986157,0.990363,0.982543,0.999000,0.989516,0.992837,24d42321
0.668055,0.584428,0.431836,0.101356,0.114832,0.241847,1,0.169227,0.509195,0.192109,0.240004,0.277634,0.438198,e0323d3d
0.131226,0.019749,0.029684,0.274332,0.005140,0.363893,0,0.019710,0.001206,0.017108,0.054128,0.023038,0.012140,925aeb50
0.007239,0.000306,0.058081,0.001116,0.000889,0.000100,0,0.007081,0.006200,0.008993,0.001000,0.005819,0.005432,1b4308b4
0.976962,0.983560,0.985701,0.592073,0.939316,0.956046,1,0.983302,0.978222,0.983698,0.931346,0.969142,0.971255,b6085e43
0.016734,0.068467,0.016203,0.293393,0.009493,0.010853,0,0.009565,0.009027,0.009024,0.001000,0.007154,0.007546,26d5cd61
0.724956,0.931365,0.802816,0.763882,0.962761,0.794619,1,0.964031,0.852553,0.974668,0.912035,0.925822,0.873154,79c2a876
0.999851,0.999775,0.992543,0.999274,0.993738,0.991755,1,0.991270,0.995041,0.983423,0.999000,0.992183,0.996392,9d128f64
0.000025,0.000403,0.004378,0.000478,0.001889,0.002691,0,0.006783,0.006825,0.010166,0.001000,0.006194,0.005978,84e0d5b9
0.000000,0.000000,0.000154,0.000019,0.000428,0.000994,0,0.008168,0.001212,0.011889,0.001000,0.005567,0.001902,5c65b4d1
0.924771,0.923469,0.964404,0.959674,0.845859,0.925402,1,0.978709,0.983718,0.980813,0.974440,0.979420,0.983184,4b5201f0
0.000829,0.001022,0.014158,0.000069,0.002409,0.000322,0,0.004525,0.003878,0.006218,0.001000,0.003905,0.003507,94913c6b
0.083992,0.041112,0.121631,0.029660,0.044396,0.371187,0,0.013597,0.008435,0.009981,0.025202,0.014304,0.011673,51af2ec6
0.007417,0.025972,0.000285,0.024726,0.010283,0.146012,0,0.008493,0.006193,0.009168,0.001000,0.006214,0.005438,c86a6ff2
0.010723,0.000003,0.004136,0.000003,0.001892,0.000100,0,0.004429,0.004002,0.006213,0.001000,0.003911,0.003600,1bd0680c
0.000000,0.000033,0.000167,0.000062,0.000345,0.000100,0,0.006418,0.006200,0.008990,0.001000,0.005652,0.005431,d6c28aaf
0.998214,0.998849,0.999936,0.999973,0.999269,0.999900,1,0.989072,0.993122,0.980596,0.999000,0.990447,0.994765,6e9b3b19
0.395070,0.110221,0.538535,0.038943,0.122276,0.049280,1,0.040902,0.128923,0.032336,0.073934,0.069024,0.112286,a996191d
0.999708,0.999999,0.999714,0.999949,0.998871,0.999900,1,0.990654,0.991413,0.982943,0.999000,0.991003,0.993648,22b5520d
0.287368,0.378868,0.180528,0.692646,0.013888,0.319595,0,0.067908,0.010813,0.022231,0.026179,0.031783,0.014466,5c3315e9
0.170851,0.492282,0.315182,0.293046,0.291959,0.645891,0,0.242825,0.217828,0.161911,0.168830,0.197849,0.205205,6a182742
0.000007,0.000001,0.000619,0.000002,0.000142,0.000100,0,0.004339,0.004817,0.006224,0.001000,0.004095,0.004209,56029b57
0.000511,0.000418,0.016163,0.002180,0.000354,0.004910,0,0.004564,0.005990,0.006211,0.001000,0.004441,0.005085,d1bf920a
0.986960,0.966706,0.994361,0.817395,0.841385,0.919593,1,0.979555,0.978634,0.979484,0.999000,0.984168,0.983865,10ceaa35
0.973996,0.960719,0.946305,0.953571,0.998290,0.988018,1,0.986866,0.989568,0.982440,0.975202,0.983519,0.987807,9f345fd1
0.882882,0.929408,0.971508,0.990612,0.990093,0.987239,1,0.986867,0.991333,0.983268,0.999000,0.990117,0.993611,1924ceeb
0.000183,0.000334,0.000417,0.000152,0.000881,0.000100,0,0.006436,0.006200,0.008989,0.001000,0.005656,0.005431,bbad8fed
0.999891,0.993747,0.998910,0.998203,0.973529,0.999900,1,0.989419,0.988980,0.982118,0.999000,0.989879,0.991774,4082b192
0.067663,0.037588,0.003427,0.112415,0.135011,0.002300,0,0.011207,0.021567,0.009521,0.080861,0.030789,0.031810,1130ed26
0.361637,0.301281,0.149215,0.730554,0.442761,0.858678,0,0.275968,0.048938,0.244632,0.278220,0.211940,0.105019,8996737e
0.918871,0.865437,0.696775,0.822175,0.380995,0.705568,1,0.861770,0.975519,0.910966,0.915717,0.915993,0.961367,11581b71
0.924524,0.958503,0.979598,0.947959,0.992214,0.789485,1,0.982713,0.969183,0.981742,0.999000,0.983160,0.976958,46c85664
0.694369,0.642408,0.731143,0.917010,0.962988,0.774490,1,0.927260,0.944456,0.951318,0.999000,0.955509,0.956409,646f6db3
0.037274,0.036769,0.020798,0.032937,0.030173,0.011198,1,0.008087,0.060617,0.009210,0.026528,0.026110,0.050854,87319e1c
0.999735,0.995376,0.992835,0.999714,0.999629,0.995783,1,0.989929,0.992942,0.982180,0.999000,0.991013,0.994739,796ebe09
0.000056,0.000372,0.001305,0.020756,0.000500,0.003279,0,0.006813,0.011267,0.010170,0.001000,0.007312,0.009298,ed06efcc
0.985904,0.988090,0.996846,0.986928,0.995313,0.996718,1,0.988275,0.993122,0.980758,0.999000,0.990289,0.994776,b75e73e5
0.585172,0.144184,0.076019,0.547789,0.581330,0.557430,0,0.161723,0.026952,0.185210,0.180310,0.138549,0.066320,4777aa81
0.983920,0.989034,0.990075,0.964118,0.997324,0.983363,1,0.989005,0.979844,0.982377,0.999000,0.987557,0.984966,fa943a88
0.908109,0.962590,0.981641,0.997234,0.996697,0.993719,1,0.989559,0.995328,0.983575,0.999000,0.991866,0.996616,ece8ca94
0.986592,0.957357,0.995771,0.900408,0.928020,0.817851,1,0.982294,0.990515,0.982018,0.999000,0.988457,0.992914,fffe76e4
0.997148,0.992063,0.997830,0.988414,0.989005,0.984602,1,0.989980,0.998470,0.983566,0.999000,0.992754,0.998963,41477516
0.001224,0.000004,0.002058,0.000000,0.000209,0.000100,0,0.004360,0.004002,0.006222,0.001000,0.003896,0.003600,267dcb11
0.944314,0.848315,0.958982,0.780540,0.646126,0.873491,1,0.949963,0.901653,0.970611,0.905887,0.932028,0.908417,7b489754
0.987663,0.972684,0.993519,0.979623,0.999207,0.990084,1,0.987719,0.993122,0.980849,0.999000,0.990173,0.994782,52d8851b
0.977870,0.867513,0.970450,0.913990,0.993985,0.950371,1,0.981333,0.979046,0.980477,0.974548,0.978851,0.979690,01208f76
0.001089,0.014154,0.006053,0.000533,0.006477,0.000442,0,0.006836,0.006282,0.008970,0.001000,0.005772,0.005491,fa537e8a
0.000873,0.000367,0.005327,0.000005,0.000305,0.000100,0,0.008274,0.001212,0.011885,0.001000,0.005593,0.001902,89353676
0.991046,0.968344,0.981505,0.953775,0.963103,0.980362,1,0.987154,0.965637,0.982370,0.999000,0.983540,0.974351,70dd04b1
0.000000,0.000000,0.000066,0.000000,0.000359,0.000100,0,0.006662,0.006825,0.010183,0.001000,0.006168,0.005980,b7724e0b
0.502183,0.668711,0.743911,0.480930,0.833167,0.561035,1,0.818467,0.939555,0.877970,0.867267,0.875815,0.923231,c0ce2db6
0.245121,0.706080,0.700986,0.736344,0.774581,0.603502,1,0.815986,0.857946,0.754570,0.885385,0.828472,0.857215,2f349ae8
0.002486,0.011107,0.001031,0.000007,0.102413,0.000219,0,0.008318,0.017128,0.009210,0.046499,0.020289,0.022078,7830fc71
0.999932,0.995800,0.998536,0.995243,0.996114,0.999900,1,0.990471,0.998095,0.983426,0.999000,0.992748,0.998674,9915bb7e
0.259603,0.555264,0.958281,0.047329,0.086697,0.618356,0,0.481888,0.186594,0.414771,0.277042,0.340074,0.219249,0d42919f
0.410779,0.563414,0.128646,0.585263,0.385511,0.898049,1,0.301607,0.563622,0.343229,0.349437,0.389474,0.509532,8ea22423
0.987051,0.967361,0.996126,0.836415,0.984787,0.186078,1,0.967286,0.969017,0.925529,0.919866,0.945425,0.958274,85353f2c
0.200562,0.043157,0.090107,0.234508,0.138618,0.227233,0,0.020661,0.101611,0.012795,0.067318,0.050596,0.089317,f82ef974
0.937305,0.925763,0.921871,0.770765,0.678706,0.785012,0,0.954266,0.778645,0.971729,0.891415,0.899014,0.813897,74c92938
0.676122,0.993082,0.994047,0.986563,0.995086,0.977392,1,0.987224,0.991912,0.978088,0.999000,0.989056,0.993690,e05644fb
0.799539,0.843031,0.942196,0.538162,0.649207,0.610247,1,0.905758,0.879126,0.947608,0.855802,0.897073,0.880698,9545edd5
0.993080,0.996958,0.993216,0.998131,0.996640,0.955678,1,0.990728,0.995116,0.983650,0.999000,0.992124,0.996463,0d42590b
0.119496,0.616459,0.276748,0.240384,0.289010,0.208048,0,0.145069,0.161689,0.064822,0.115593,0.121793,0.146734,8a64ac2c
0.000069,0.000151,0.001636,0.001723,0.002094,0.000319,0,0.008232,0.001212,0.011887,0.001000,0.005583,0.001902,7b30cb99
0.000000,0.000003,0.000002,0.000000,0.000275,0.000100,0,0.006415,0.006200,0.008991,0.001000,0.005652,0.005431,5cb21dc1
0.999267,0.999809,0.999737,0.996607,0.990560,0.643190,1,0.982098,0.979890,0.977240,0.999000,0.984557,0.984650,741dbbfc
0.000063,0.000036,0.000172,0.000038,0.000093,0.000100,0,0.006118,0.006383,0.009266,0.001000,0.005692,0.005587,154e0b2b
0.017283,0.001529,0.006149,0.040998,0.048551,0.057911,0,0.010233,0.005227,0.011791,0.051796,0.019762,0.014348,43637b8a
0.149055,0.222351,0.064943,0.650943,0.235149,0.166869,0,0.056006,0.027724,0.019707,0.057690,0.040282,0.032793,0859ef5e
0.000002,0.001642,0.007744,0.000012,0.001952,0.000100,0,0.006273,0.006383,0.009256,0.001000,0.005728,0.005586,b83c1c5e
0.000169,0.000000,0.000416,0.000001,0.000024,0.000100,0,0.008158,0.001212,0.011892,0.001000,0.005566,0.001903,54b0da58
0.464816,0.628538,0.716867,0.936616,0.964696,0.505368,1,0.866523,0.957402,0.853188,0.949941,0.906763,0.950260,6cb7c7c6
0.932712,0.888342,0.889101,0.858909,0.914074,0.865258,1,0.971597,0.985082,0.979220,0.999000,0.983725,0.988664,569f5df3
0.946968,0.919633,0.840256,0.970260,0.789677,0.974280,1,0.970079,0.979312,0.978021,0.973355,0.975192,0.979499,0b13cae5
0.999456,0.996279,0.995421,0.999981,0.999719,0.999900,1,0.990508,0.998059,0.983429,0.999000,0.992749,0.998647,737a9cac
0.978347,0.934119,0.903692,0.734713,0.917766,0.545961,0,0.962009,0.922343,0.971122,0.950435,0.951477,0.932200,1303a495
0.000000,0.001064,0.002805,0.000003,0.031124,0.000756,0,0.006635,0.014561,0.009257,0.001000,0.007863,0.011696,b11b353e
0.994175,0.980787,0.993252,0.997096,0.999741,0.997174,1,0.989517,0.992942,0.982243,0.999000,0.990926,0.994743,3a0344b8
0.746727,0.872131,0.847542,0.908146,0.133789,0.458916,1,0.781344,0.916409,0.698404,0.872485,0.817161,0.894664,7bf29f35
0.000000,0.000193,0.000013,0.001315,0.000846,0.000369,0,0.006432,0.006200,0.008989,0.001000,0.005655,0.005431,a85f883b
0.974058,0.999737,0.979141,0.952883,0.964513,0.880085,1,0.987908,0.989665,0.983607,0.999000,0.990045,0.992388,3e241d35
0.000042,0.004875,0.008780,0.039335,0.010364,0.036816,0,0.007143,0.006200,0.008892,0.001000,0.005809,0.005425,d74f3144
0.196962,0.101698,0.293112,0.159919,0.045471,0.048528,0,0.018463,0.010194,0.010137,0.001000,0.009949,0.008494,b74c6681
0.505817,0.844436,0.836060,0.831832,0.836198,0.855243,1,0.947765,0.976285,0.953801,0.970133,0.961996,0.974987,cfe2ed3c
0.999924,0.999891,0.999033,0.999236,0.993862,0.999900,1,0.991520,0.994290,0.983331,0.999000,0.992035,0.995824,60bcf9a7
0.999203,0.999997,0.999940,0.999667,0.999072,0.999900,1,0.990657,0.993125,0.982944,0.999000,0.991432,0.994928,2c039c2f
0.632820,0.784323,0.990071,0.843752,0.865080,0.793267,1,0.957753,0.947217,0.966526,0.891849,0.940836,0.939569,26fb0d4f
0.000000,0.000000,0.000017,0.000000,0.000796,0.000100,0,0.006423,0.006200,0.008990,0.001000,0.005653,0.005431,f957086b
0.000300,0.000958,0.000194,0.001167,0.007907,0.000100,0,0.006549,0.006200,0.008983,0.001000,0.005683,0.005431,5400fdf1
0.928160,0.829317,0.961569,0.693024,0.932323,0.757553,0,0.966156,0.955035,0.978943,0.890095,0.947557,0.945930,5a501d33
0.870676,0.867771,0.921658,0.970157,0.843367,0.738920,1,0.964162,0.929069,0.976338,0.974053,0.960906,0.941976,062857c0
0.999060,0.978864,0.997621,0.984546,0.999899,0.996752,1,0.990008,0.998491,0.983485,0.999000,0.992746,0.998974,6445480e
0.830428,0.907128,0.854260,0.998829,0.993975,0.992022,1,0.980340,0.990459,0.980267,0.999000,0.987517,0.992753,f56005f2
0.996146,0.988837,0.999418,0.987422,0.997004,0.979652,1,0.988345,0.993122,0.980804,0.999000,0.990318,0.994779,6212bcc2
0.256312,0.064370,0.178449,0.950341,0.874503,0.902454,0,0.399645,0.435887,0.334648,0.269959,0.360035,0.398722,b33ba1c3
0.337595,0.636648,0.629657,0.169332,0.113514,0.082070,1,0.194145,0.093438,0.129027,0.153942,0.142638,0.107256,2d348f42
0.907016,0.790433,0.987678,0.961237,0.989481,0.930197,1,0.974792,0.992922,0.978652,0.976022,0.980597,0.990207,02b582a3
0.124345,0.018041,0.033644,0.265649,0.206089,0.392129,0,0.028219,0.052713,0.018296,0.050210,0.037360,0.049975,3663415e
0.990190,0.979809,0.991088,0.954026,0.952790,0.871515,1,0.985815,0.991542,0.982874,0.999000,0.989808,0.993740,146aa91f
0.260221,0.622802,0.263716,0.067097,0.382234,0.383128,0,0.182011,0.215001,0.136191,0.268436,0.200410,0.219875,e22c3951
0.000000,0.000000,0.000064,0.000011,0.000230,0.001972,0,0.008173,0.001212,0.011885,0.001000,0.005567,0.001902,871a864c
0.829337,0.981292,0.988370,0.970464,0.998276,0.897482,1,0.982872,0.993122,0.979870,0.999000,0.988716,0.994716,870567e3
0.243297,0.021833,0.082241,0.184608,0.322856,0.623319,0,0.055300,0.007985,0.056646,0.001000,0.030233,0.010015,3fec3dcf
